FID_,FID_IraqDe,Category,Coalition_,Coalition1,Iraq_force,Iraq_for_1,Civilian_w,Civilian_k,Enemy_wia,Enemy_kia,Enemy_deta,Total_deat,Latitude,Longitude,urban_id,urban,Date_,Am_YES,Am_NO,Am_NA
,21364,IED Explosion,0,0,0,0,0,0,0,1,2,1,33.252548,44.492214,9,1,9/13/09,,,
,21365,IED Explosion,0,0,0,0,13,1,0,0,0,1,33.976032,44.945873,11,1,9/13/09,,,
,21362,IED Explosion,0,0,0,1,1,0,0,0,0,1,35.492233,44.395824,15,1,9/13/09,,,
,21363,IED Explosion,0,0,0,0,0,1,0,0,0,1,35.798965,43.290173,-1,0,9/13/09,,,
,11621,Direct Fire,1,0,0,2,0,0,0,3,1,5,35.961456,42.297573,-1,0,9/13/09,,,
,21360,IED Explosion,0,0,0,0,4,1,0,0,0,1,33.341862,44.386284,9,1,9/12/09,,,
,21359,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.346531,44.33799,9,1,9/12/09,,,
,21361,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.374691,44.376476,9,1,9/12/09,,,
,21358,IED Found/Cleared,0,0,0,1,0,0,0,0,0,1,36.39436,43.196945,20,1,9/12/09,,,
,11620,Direct Fire,0,0,0,5,0,0,0,0,0,5,35.193878,43.8027,-1,0,9/11/09,,,
,21356,IED Explosion,0,0,0,0,16,1,0,0,0,1,33.058029,44.363724,9,1,9/10/09,,,
,21357,IED Pre-detonation,0,0,0,0,0,0,0,2,0,2,35.305626,43.99464,-1,0,9/10/09,,,
,21355,IED Explosion,0,0,0,0,14,20,0,2,0,22,36.184395,43.538818,-1,0,9/10/09,,,
,11619,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.354794,43.20343,20,1,9/10/09,,,
,21352,IED Found/Cleared,0,0,2,1,0,0,0,0,0,1,33.47934,44.381107,9,1,9/9/09,,,
,21354,IED Explosion,0,0,0,0,2,8,0,0,0,8,35.426514,44.39753,15,1,9/9/09,,,
,21353,IED Explosion,0,0,0,1,0,0,0,0,0,1,36.376419,43.143856,20,1,9/9/09,,,
,21342,IED Explosion,2,1,0,0,1,0,0,0,0,1,33.198936,44.373669,9,1,9/8/09,,,
,21350,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.234657,44.332394,9,1,9/8/09,,,
,21351,IED Explosion,0,0,4,1,0,0,0,0,0,1,33.304665,44.130993,9,1,9/8/09,,,
,21340,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.362682,44.410851,9,1,9/8/09,,,
,21341,IED Explosion,0,0,7,1,0,0,0,0,0,1,33.379421,44.43224,9,1,9/8/09,,,
,21345,IED Explosion,0,0,1,0,3,1,0,0,0,1,33.744576,44.621048,11,1,9/8/09,,,
,21343,IED Explosion,0,0,1,4,0,0,0,0,2,4,34.74049,44.441322,-1,0,9/8/09,,,
,21344,IED Explosion,0,0,0,6,0,1,0,0,0,7,34.760345,44.459118,-1,0,9/8/09,,,
,21346,IED Explosion,0,3,0,0,0,0,0,0,12,3,34.941624,43.484486,-1,0,9/8/09,,,
,21349,IED Explosion,0,0,2,4,0,0,0,0,0,4,35.18845,44.412361,-1,0,9/8/09,,,
,11618,Direct Fire,0,0,1,1,0,0,0,0,0,1,36.32526,43.217476,20,1,9/8/09,,,
,21347,IED Pre-detonation,0,0,0,0,0,0,1,1,0,1,36.349922,43.121086,20,1,9/8/09,,,
,21348,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.409267,43.111851,20,1,9/8/09,,,
,21336,IED Explosion,0,0,0,0,7,4,0,0,0,4,32.602695,44.100536,7,1,9/7/09,,,
,11615,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.117577,44.366508,9,1,9/7/09,,,
,11614,Sniper Ops,0,0,0,1,0,0,0,0,0,1,33.127151,44.369247,9,1,9/7/09,,,
,21337,Other,0,0,0,0,3,1,0,0,0,1,33.186733,44.089104,-1,0,9/7/09,,,
,21332,IED Explosion,0,0,2,0,0,1,0,0,0,1,33.357147,44.463017,9,1,9/7/09,,,
,21335,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.373016,44.384121,9,1,9/7/09,,,
,21330,IED Explosion,0,0,0,6,9,4,0,1,0,11,33.457375,43.258888,10,1,9/7/09,,,
,21331,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.741848,44.614582,11,1,9/7/09,,,
,21333,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.750511,44.606911,11,1,9/7/09,,,
,21338,IED Explosion,0,0,4,3,9,3,0,1,0,7,33.754559,44.642597,11,1,9/7/09,,,
,21339,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.943459,44.830105,11,1,9/7/09,,,
,11617,Direct Fire,0,0,0,0,0,0,0,1,0,1,34.762581,44.72081,-1,0,9/7/09,,,
,11616,Direct Fire,0,0,0,1,0,0,0,0,0,1,35.281055,44.358913,-1,0,9/7/09,,,
,21334,Other,0,0,0,0,0,2,0,0,0,2,35.42725,44.383091,15,1,9/7/09,,,
,21329,IED Explosion,0,0,2,1,2,1,0,0,0,2,36.432491,43.155796,20,1,9/7/09,,,
,11611,Direct Fire,1,0,0,1,0,0,0,0,0,1,30.852159,47.521652,-1,0,9/6/09,,,
,21326,IED Explosion,0,0,0,0,3,1,0,0,0,1,33.134499,44.175556,-1,0,9/6/09,,,
,21328,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.984287,44.562607,-1,0,9/6/09,,,
,21327,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.332043,43.130424,20,1,9/6/09,,,
,11613,Direct Fire,0,0,0,1,1,0,0,0,0,1,36.344727,43.134579,20,1,9/6/09,,,
,11612,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.347618,43.146767,20,1,9/6/09,,,
,21324,IED Pre-detonation,0,0,0,0,0,1,0,0,0,1,33.749039,44.605911,11,1,9/5/09,,,
,21323,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.793388,44.658642,11,1,9/5/09,,,
,21325,Other,0,0,0,0,4,1,0,0,0,1,34.398468,41.080029,-1,0,9/5/09,,,
,21322,IED Explosion,0,0,0,0,6,1,0,0,0,1,36.310966,43.108654,20,1,9/4/09,,,
,21320,IED Explosion,0,0,0,0,58,6,0,4,7,10,32.784588,44.312283,-1,0,9/3/09,,,
,21321,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.240028,44.324841,9,1,9/3/09,,,
,21319,IED Explosion,0,0,3,1,0,0,0,0,0,1,36.142754,43.306637,-1,0,9/3/09,,,
,11609,Attack,0,0,2,0,0,1,0,0,0,1,33.292076,44.293228,9,1,9/2/09,,,
,21318,IED Explosion,0,0,0,0,1,0,0,1,0,1,33.424732,43.311279,10,1,9/2/09,,,
,21316,IED Explosion,0,0,1,1,0,0,0,0,0,1,35.47501,44.377216,15,1,9/2/09,,,
,11610,Direct Fire,0,0,0,0,0,1,0,0,0,1,35.920021,42.861904,-1,0,9/2/09,,,
,21317,IED Explosion,0,0,15,0,0,3,0,1,0,4,36.386421,42.461433,18,1,9/2/09,,,
,11608,Direct Fire,0,0,0,0,1,2,0,0,0,2,36.341831,43.122395,20,1,9/1/09,,,
,11607,Direct Fire,0,0,1,0,0,1,0,0,0,1,36.353474,43.117657,20,1,9/1/09,,,
,21313,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.288906,44.516811,9,1,8/31/09,,,
,21314,IED Explosion,0,0,0,0,13,1,0,0,0,1,34.422451,44.934704,-1,0,8/31/09,,,
,21315,IED Explosion,0,0,0,0,0,1,0,0,0,1,36.374146,43.171776,20,1,8/31/09,,,
,21312,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.388596,44.361969,9,1,8/30/09,,,
,21310,IED Explosion,0,0,0,0,8,1,0,0,0,1,33.307533,44.483299,9,1,8/29/09,,,
,21311,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.35516,43.803772,10,1,8/29/09,,,
,21309,IED Explosion,0,0,0,1,1,0,0,1,0,2,33.368782,44.367596,9,1,8/29/09,,,
,21307,IED Explosion,0,0,3,4,15,2,0,1,0,7,35.57077,43.277084,-1,0,8/29/09,,,
,11606,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.331265,43.081429,20,1,8/29/09,,,
,21308,IED Explosion,0,0,0,0,17,4,0,0,0,4,36.465546,41.709675,-1,0,8/29/09,,,
,21305,IED Explosion,1,2,0,0,0,0,0,0,0,2,33.286636,44.447983,9,1,8/28/09,,,
,21306,IED Explosion,0,0,2,1,0,0,0,0,2,1,33.388252,44.36195,9,1,8/28/09,,,
,11605,Attack,0,0,0,0,0,1,0,0,0,1,36.35743,43.198914,20,1,8/27/09,,,
,21303,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.369125,43.138454,20,1,8/27/09,,,
,21304,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.385773,43.165928,20,1,8/27/09,,,
,21302,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.338913,44.485394,9,1,8/26/09,,,
,21301,Mine Strike,0,0,0,0,0,1,0,0,0,1,33.697777,44.655781,11,1,8/26/09,,,
,11604,Attack,0,0,1,1,0,0,0,0,0,1,35.463398,44.399349,15,1,8/26/09,,,
,21300,IED Explosion,0,0,1,1,0,0,0,0,0,1,33.258465,44.403069,9,1,8/25/09,,,
,21299,IED Explosion,0,0,0,0,1,2,0,0,0,2,36.348625,43.153431,20,1,8/25/09,,,
,11603,Direct Fire,0,0,0,0,1,1,1,0,0,1,36.356178,43.117592,20,1,8/25/09,,,
,21297,IED Explosion,0,0,0,0,12,9,0,0,0,9,32.552917,45.412209,-1,0,8/24/09,,,
,21298,IED Explosion,0,0,0,0,4,4,0,0,0,4,32.758938,45.28825,-1,0,8/24/09,,,
,11601,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.314343,44.197899,9,1,8/24/09,,,
,11602,Assassination,0,0,0,0,0,2,0,0,0,2,36.396244,43.143383,20,1,8/24/09,,,
,21295,IED Explosion,0,0,5,3,0,0,0,0,3,3,33.474979,44.245533,9,1,8/23/09,,,
,21296,IED Explosion,2,1,0,0,0,0,0,0,0,1,33.519131,44.385963,9,1,8/23/09,,,
,11600,Attack,0,0,0,1,0,0,0,0,0,1,36.331902,43.121517,20,1,8/23/09,,,
,11598,Direct Fire,0,0,2,1,0,0,0,0,0,1,33.377663,44.375702,9,1,8/22/09,,,
,21293,IED Explosion,0,0,1,1,0,0,0,0,0,1,33.748051,44.580006,11,1,8/22/09,,,
,11599,Direct Fire,0,0,0,0,0,1,0,0,4,1,36.341862,43.135876,20,1,8/22/09,,,
,21294,IED Explosion,0,0,0,0,0,3,0,0,0,3,36.396027,43.187988,20,1,8/22/09,,,
,11597,Attack,0,0,0,0,1,1,0,0,0,1,35.395622,43.873501,-1,0,8/21/09,,,
,21292,IED Explosion,0,0,0,5,0,0,0,0,0,5,36.654396,42.39333,-1,0,8/21/09,,,
,21289,IED Explosion,0,0,0,0,8,2,0,0,1,2,32.557743,44.436512,8,1,8/20/09,,,
,21290,IED Explosion,0,0,0,0,15,2,0,0,0,2,32.657578,44.401924,-1,0,8/20/09,,,
,21291,IED Explosion,0,0,0,0,3,1,0,0,0,1,36.386131,42.449135,18,1,8/20/09,,,
,11594,Indirect Fire,1,1,0,0,0,0,0,0,0,1,31.969341,44.909225,5,1,8/19/09,,,
,21287,IED Explosion,0,0,0,0,479,61,0,0,0,61,33.32019,44.390068,9,1,8/19/09,,,
,21286,IED Explosion,0,0,0,0,270,14,0,0,0,14,33.35648,44.396488,9,1,8/19/09,,,
,11596,Ambush,0,0,0,0,3,5,0,0,6,5,34.185627,45.131237,-1,0,8/19/09,,,
,21288,IED Explosion,0,0,3,2,0,0,0,0,0,2,36.282772,42.828781,-1,0,8/19/09,,,
,11595,Attack,0,0,0,1,0,0,0,0,0,1,36.3433,43.101189,20,1,8/19/09,,,
,21283,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.292255,44.162262,9,1,8/18/09,,,
,21284,IED Explosion,0,0,3,1,0,0,0,0,0,1,33.62571,44.1418,-1,0,8/18/09,,,
,21285,IED Explosion,0,0,0,0,2,1,0,0,0,1,36.288528,43.114765,20,1,8/18/09,,,
,11593,Attack,0,0,0,1,0,0,0,0,0,1,36.322716,43.1106,20,1,8/18/09,,,
,11591,Attack,0,0,0,0,4,1,0,0,0,1,32.865761,44.242184,-1,0,8/17/09,,,
,11592,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.338158,43.118023,20,1,8/17/09,,,
,21282,IED Explosion,0,0,1,1,1,0,0,0,0,1,36.343155,43.092278,20,1,8/17/09,,,
,11590,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.359535,43.10191,20,1,8/16/09,,,
,21280,IED Explosion,0,0,1,0,1,4,0,0,0,4,33.179802,43.858715,-1,0,8/15/09,,,
,21281,IED Explosion,0,0,0,0,0,2,0,0,0,2,33.245079,44.433216,9,1,8/15/09,,,
,11589,Indirect Fire,0,0,0,0,0,3,0,0,0,3,33.682446,44.366367,-1,0,8/15/09,,,
,21279,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.289906,43.683311,-1,0,8/14/09,,,
,21278,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.72842,44.648102,11,1,8/13/09,,,
,21276,IED Explosion,0,0,0,0,30,21,0,2,0,23,36.327545,41.85519,-1,0,8/13/09,,,
,21277,IED Explosion,0,0,2,1,0,0,0,0,0,1,36.329601,43.098122,20,1,8/13/09,,,
,21273,IED Explosion,0,0,4,0,0,0,0,1,0,1,33.404247,43.296429,10,1,8/12/09,,,
,21272,IED Explosion,0,0,5,1,0,0,0,0,0,1,35.442543,44.376366,15,1,8/12/09,,,
,21275,IED Explosion,0,0,3,3,1,0,0,0,1,3,35.492756,44.395393,15,1,8/12/09,,,
,21274,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.382519,43.130333,20,1,8/12/09,,,
,11588,Attack,0,0,0,1,0,0,0,0,0,1,35.829922,43.311649,-1,0,8/11/09,,,
,11587,Attack,0,0,0,0,4,3,0,0,3,3,36.041737,41.719486,-1,0,8/11/09,,,
,11584,Indirect Fire,0,0,0,0,8,2,0,0,0,2,33.21756,44.340034,9,1,8/10/09,,,
,21267,IED Explosion,0,0,0,1,35,6,0,0,0,7,33.240883,44.316246,9,1,8/10/09,,,
,21271,IED Explosion,0,0,1,1,11,0,0,0,0,1,33.249931,44.321541,9,1,8/10/09,,,
,21266,IED Explosion,0,0,0,0,38,1,0,0,0,1,33.276127,44.328857,9,1,8/10/09,,,
,21270,IED Explosion,0,0,0,0,4,2,0,0,0,2,33.359035,44.315571,9,1,8/10/09,,,
,21269,IED Explosion,0,0,0,0,6,3,0,0,0,3,33.380669,44.313217,9,1,8/10/09,,,
,21268,Unknown Explosion,0,0,0,0,0,2,0,0,0,2,34.75201,43.627762,14,1,8/10/09,,,
,11585,Attack,0,0,0,1,0,0,0,0,0,1,36.340271,43.138027,20,1,8/10/09,,,
,21265,IED Explosion,0,0,0,0,111,32,0,0,0,32,36.361149,43.35664,20,1,8/10/09,,,
,11586,Attack,0,0,0,1,0,0,0,0,0,1,36.377285,43.141605,20,1,8/10/09,,,
,21263,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.304791,44.137341,9,1,8/9/09,,,
,21262,IED Explosion,0,0,0,0,10,8,0,0,0,8,33.543453,44.310211,9,1,8/9/09,,,
,11583,Direct Fire,0,0,0,0,0,0,0,1,1,1,35.320812,43.774097,-1,0,8/9/09,,,
,21264,IED Found/Cleared,0,0,0,0,0,3,0,0,0,3,35.391079,43.970455,-1,0,8/9/09,,,
,11582,Attack,0,0,0,1,0,0,0,0,0,1,36.341103,43.076729,20,1,8/8/09,,,
,21260,IED Explosion,0,0,0,2,16,0,0,0,0,2,33.229202,44.30526,9,1,8/7/09,,,
,21261,IED Explosion,0,0,0,1,2,0,0,0,0,1,33.312916,44.294197,9,1,8/7/09,,,
,21257,IED Explosion,0,0,0,0,6,1,0,0,0,1,33.321758,44.435513,9,1,8/7/09,,,
,21258,IED Explosion,0,0,0,0,2,2,0,0,0,2,33.352478,44.447247,9,1,8/7/09,,,
,21259,IED Explosion,0,0,0,0,70,30,0,1,0,31,36.410664,43.086166,20,1,8/7/09,,,
,11581,Attack,0,0,0,2,0,0,0,0,0,2,36.625969,43.449894,-1,0,8/7/09,,,
,21255,IED Explosion,0,0,0,0,3,1,0,0,0,1,33.203327,44.378765,9,1,8/6/09,,,
,11580,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.229626,44.407558,9,1,8/6/09,,,
,21256,IED Explosion,0,0,0,0,36,3,0,1,0,4,35.495541,44.39502,15,1,8/6/09,,,
,21254,IED Pre-detonation,0,0,0,0,1,0,0,2,0,2,36.347618,43.146767,20,1,8/6/09,,,
,21252,IED Explosion,0,0,0,0,1,2,0,0,0,2,33.435356,43.270309,10,1,8/5/09,,,
,11579,Attack,0,0,1,1,2,0,0,2,0,3,36.380753,43.132607,20,1,8/5/09,,,
,21253,IED Explosion,0,0,0,0,2,1,0,0,0,1,36.489674,43.123295,20,1,8/5/09,,,
,21251,IED Explosion,0,0,3,3,0,0,0,0,0,3,33.254681,44.384846,9,1,8/4/09,,,
,21250,IED Explosion,0,0,4,2,0,0,0,0,0,2,33.255718,44.394501,9,1,8/4/09,,,
,21248,IED Explosion,0,0,0,0,6,1,0,0,0,1,32.538002,44.333988,8,1,8/3/09,,,
,21246,IED Explosion,0,0,0,3,7,0,0,0,0,3,33.403618,43.690201,10,1,8/3/09,,,
,21249,IED Explosion,0,0,0,0,24,4,0,0,0,4,33.437199,44.433048,9,1,8/3/09,,,
,21247,IED Explosion,0,0,3,2,0,0,0,0,0,2,36.347305,43.069893,20,1,8/3/09,,,
,11578,Direct Fire,0,0,0,1,0,0,0,0,0,1,31.36508,47.325424,-1,0,8/2/09,,,
,11576,Direct Fire,0,0,0,0,0,0,0,1,0,1,31.620163,47.314728,-1,0,8/2/09,,,
,11577,Attack,0,0,1,1,0,0,0,0,0,1,33.293674,44.409275,9,1,8/2/09,,,
,21245,IED Explosion,0,0,0,0,17,3,0,0,0,3,34.135845,42.38232,-1,0,8/2/09,,,
,11575,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.36343,44.379673,9,1,8/1/09,,,
,21244,IED Explosion,0,0,0,0,1,1,0,0,0,1,32.892876,44.192772,-1,0,7/31/09,,,
,21242,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.23912,44.323772,9,1,7/31/09,,,
,21241,IED Explosion,0,0,0,0,84,14,0,0,0,14,33.418976,44.413376,9,1,7/31/09,,,
,11574,Sniper Ops,0,0,0,0,0,1,0,0,0,1,33.459831,43.030891,-1,0,7/31/09,,,
,21243,IED Explosion,0,0,0,0,18,2,0,1,1,3,35.480591,44.411346,15,1,7/31/09,,,
,21239,IED Explosion,0,0,0,0,10,7,0,0,0,7,33.749985,44.621021,11,1,7/30/09,,,
,21240,IED Explosion,0,0,0,0,32,2,0,0,0,2,34.397442,40.997765,-1,0,7/30/09,,,
,11573,Attack,0,0,0,0,2,1,0,0,0,1,36.335472,43.119202,20,1,7/30/09,,,
,21237,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.319054,44.208054,9,1,7/29/09,,,
,21238,IED Explosion,0,0,1,1,2,0,0,0,0,1,36.32093,43.111755,20,1,7/29/09,,,
,11572,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.292454,44.345917,9,1,7/28/09,,,
,21236,IED Explosion,0,0,0,0,6,3,0,0,0,3,33.308933,44.473194,9,1,7/28/09,,,
,21234,IED Explosion,0,0,1,2,0,0,0,0,0,2,33.163689,43.862144,-1,0,7/27/09,,,
,21232,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.28735,44.163933,9,1,7/27/09,,,
,11571,Sniper Ops,0,0,0,1,0,0,0,0,0,1,33.290989,44.357277,9,1,7/27/09,,,
,21233,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.332165,43.138222,20,1,7/27/09,,,
,11570,Attack,0,0,0,1,1,0,0,0,0,1,36.339912,43.12656,20,1,7/27/09,,,
,11569,Assassination,0,0,0,1,0,0,0,0,0,1,36.342041,43.135757,20,1,7/27/09,,,
,21231,IED Explosion,0,0,3,2,0,0,0,0,0,2,36.344059,43.092255,20,1,7/27/09,,,
,21235,IED Explosion,0,0,0,0,2,1,0,0,0,1,36.347027,43.047894,20,1,7/27/09,,,
,21229,IED Found/Cleared,0,0,0,0,0,1,0,0,0,1,33.255371,44.008724,-1,0,7/26/09,,,
,11568,Attack,0,0,0,3,0,0,0,0,4,3,33.312202,44.178185,9,1,7/26/09,,,
,21230,IED Explosion,0,0,0,6,14,3,0,1,0,10,33.382561,43.579788,10,1,7/26/09,,,
,11567,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.306759,44.322178,9,1,7/25/09,,,
,21228,IED Explosion,0,0,0,4,0,0,0,0,0,4,35.459347,44.127098,-1,0,7/25/09,,,
,21227,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.392677,43.519417,10,1,7/24/09,,,
,11566,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.055855,42.113544,-1,0,7/24/09,,,
,21226,IED Explosion,0,0,2,0,1,1,0,0,0,1,35.425385,44.370991,15,1,7/23/09,,,
,11564,Attack,0,0,0,0,0,0,1,1,0,1,33.299747,44.122742,9,1,7/21/09,,,
,21221,IED Explosion,0,0,0,0,11,2,0,0,0,2,33.375046,44.451725,9,1,7/21/09,,,
,21224,IED Explosion,0,0,0,0,34,7,0,1,0,8,33.392223,44.436478,9,1,7/21/09,,,
,21222,IED Explosion,0,0,18,0,0,2,0,0,0,2,33.45433,43.272202,10,1,7/21/09,,,
,21225,IED Explosion,0,0,0,0,25,1,0,0,0,1,33.541382,44.404148,9,1,7/21/09,,,
,21223,IED Explosion,0,0,0,0,0,2,0,0,0,2,33.698673,44.653622,11,1,7/21/09,,,
,11565,Attack,0,0,0,0,32,5,0,0,0,5,34.153542,45.208286,-1,0,7/21/09,,,
,21220,IED Explosion,0,0,2,1,0,0,0,0,0,1,32.884693,44.198414,-1,0,7/20/09,,,
,21217,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.216022,43.874344,-1,0,7/20/09,,,
,21219,IED Explosion,0,0,0,2,0,2,0,0,0,4,33.425674,43.301861,10,1,7/20/09,,,
,11562,Assassination,0,0,0,0,0,1,0,0,0,1,33.580791,44.172806,-1,0,7/20/09,,,
,21218,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.176239,45.077042,-1,0,7/20/09,,,
,11563,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.326145,43.216343,20,1,7/20/09,,,
,21216,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.177303,44.498245,9,1,7/19/09,,,
,11561,Attack,1,1,0,0,0,0,0,0,4,1,34.394051,41.00436,-1,0,7/19/09,,,
,21215,IED Explosion,0,0,0,0,1,3,0,0,0,3,33.434967,44.048157,-1,0,7/18/09,,,
,21214,IED Explosion,0,0,0,0,9,1,0,0,0,1,33.254284,43.726784,-1,0,7/17/09,,,
,21213,IED Explosion,0,0,1,0,7,2,0,0,0,2,33.345009,43.792229,10,1,7/17/09,,,
,11560,Indirect Fire,1,3,0,0,0,0,0,0,0,3,30.573172,47.671589,0,1,7/16/09,,,
,21212,IED Explosion,0,0,0,0,23,2,0,0,0,2,33.358395,44.447166,9,1,7/15/09,,,
,21211,IED Explosion,0,0,0,2,16,4,0,1,0,7,33.428234,43.309483,10,1,7/15/09,,,
,21210,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.248489,44.391331,9,1,7/13/09,,,
,21208,IED Explosion,0,0,2,0,2,1,0,0,1,1,33.293762,44.409275,9,1,7/13/09,,,
,11559,Sniper Ops,0,0,0,1,0,0,0,0,0,1,36.337044,43.104683,20,1,7/13/09,,,
,21207,IED Explosion,0,0,0,0,0,2,0,0,0,2,36.349846,43.14724,20,1,7/13/09,,,
,21209,IED Explosion,0,0,0,1,0,0,0,0,0,1,36.413616,43.101707,20,1,7/13/09,,,
,21206,IED Explosion,0,0,1,0,6,2,0,0,0,2,33.350651,44.426514,9,1,7/12/09,58,39,3
,21204,IED Explosion,0,0,0,0,10,1,0,0,0,1,33.262718,44.351505,9,1,7/11/09,58,39,3
,21205,IED Explosion,0,0,0,0,0,0,0,1,0,1,34.001804,44.030079,-1,0,7/11/09,58,39,3
,11558,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.039986,41.717205,-1,0,7/11/09,58,39,3
,21203,IED Explosion,0,0,0,0,46,5,0,1,0,6,36.350174,43.25045,20,1,7/11/09,58,39,3
,21201,IED Explosion,0,0,0,0,1,1,0,0,0,1,32.878635,44.385319,-1,0,7/10/09,58,39,3
,11557,Attack,0,0,0,0,1,1,0,0,0,1,33.275196,44.323494,9,1,7/10/09,58,39,3
,21202,IED Explosion,0,0,0,1,0,0,0,0,0,1,36.353527,43.120998,20,1,7/10/09,58,39,3
,21196,IED Explosion,0,0,0,0,19,4,0,0,0,4,33.361298,44.443535,9,1,7/9/09,,,
,21200,IED Explosion,0,0,0,0,25,9,0,0,0,9,33.361542,44.378849,9,1,7/9/09,,,
,21198,IED Explosion,0,0,1,0,0,0,0,1,0,1,33.429771,43.332565,10,1,7/9/09,,,
,21199,IED Explosion,0,0,3,0,0,1,0,0,0,1,35.403599,44.360035,15,1,7/9/09,,,
,21197,IED Explosion,0,0,0,1,0,0,0,0,0,1,36.346249,43.116714,20,1,7/9/09,,,
,21195,IED Explosion,0,0,0,13,62,34,0,2,0,49,36.376289,42.452465,18,1,7/9/09,,,
,21192,IED Explosion,0,0,0,0,20,2,0,1,0,3,32.787003,44.266994,-1,0,7/8/09,,,
,21187,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.127728,44.358719,9,1,7/8/09,,,
,21188,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.147804,44.142193,-1,0,7/8/09,,,
,21194,IED Pre-detonation,0,0,0,0,5,0,0,1,0,1,33.310574,44.205055,9,1,7/8/09,,,
,11556,Sniper Ops,0,0,0,1,0,0,0,0,0,1,36.292007,43.106884,20,1,7/8/09,,,
,21190,IED Explosion,0,0,0,0,0,0,0,2,0,2,36.310207,43.117584,20,1,7/8/09,,,
,11555,Sniper Ops,0,0,0,1,0,0,0,0,0,1,36.336002,43.095795,20,1,7/8/09,,,
,21189,IED Explosion,0,0,0,0,0,1,0,0,0,1,36.350548,43.161186,20,1,7/8/09,,,
,11554,Sniper Ops,0,0,0,1,0,0,0,0,0,1,36.355812,43.211208,20,1,7/8/09,,,
,21193,IED Explosion,0,0,0,0,24,11,0,2,0,13,36.427086,43.156036,20,1,7/8/09,,,
,21191,IED Pre-detonation,0,0,0,0,0,0,0,2,0,2,36.656921,42.599064,-1,0,7/8/09,,,
,11553,Direct Fire,0,0,1,1,0,1,0,1,0,3,36.385929,43.117989,20,1,7/7/09,,,
,21186,IED Explosion,0,0,3,0,9,1,0,0,0,1,36.325665,43.126122,20,1,7/6/09,,,
,11552,Direct Fire,0,0,2,2,1,0,0,0,0,2,33.311092,44.290989,9,1,7/5/09,,,
,11551,Direct Fire,0,0,1,3,0,0,0,0,0,3,33.31982,44.29945,9,1,7/5/09,,,
,21184,IED Explosion,0,0,0,0,1,0,0,1,0,1,33.731014,44.610313,11,1,7/5/09,,,
,21185,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.739265,44.613525,11,1,7/5/09,,,
,11550,Attack,0,0,0,1,0,0,0,0,0,1,36.330463,43.144947,20,1,7/5/09,,,
,21182,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.104084,44.591667,-1,0,7/4/09,,,
